TITLE = "005.01"

VARIABLES = "GRID_LEVEL" "GRID_SIZE" "GRID_FAC" "MACH" "REY" "ALPHA"  "CL_TOT" "CD_TOT" "CM_TOT" "CL_WING" "CD_WING" "CM_WING" "CD_PR" "CD_SF" "CL_TAIL" "CD_TAIL" "CM_TAIL" "CL_FUS" "CD_FUS" "CM_FUS" "CL_NAC" "CD_NAC" "CM_NAC" "CL_PY" "CD_PY" "CM_PY" "CPU_Hours" "DELTAT" "CTUSTART" "CTUAVG" "Q/E"

DATASETAUXDATA ParticipantID   = "005"
DATASETAUXDATA SubmissionDate  = "05-01-2026"
DATASETAUXDATA Name            = "Jeffrey A. Housman"
DATASETAUXDATA Email           = "jeffrey.a.housman@nasa.gov"
DATASETAUXDATA Institution     = "NASA Ames Research Center"
DATASETAUXDATA SolverName      = "LAVA Curvilinear"
DATASETAUXDATA BasicAlgorithm  = "RANS"
DATASETAUXDATA TurbulenceModel = "SA-neg-QCR2000"
DATASETAUXDATA GridId          = "Multiblock/Overset"
DATASETAUXDATA Discretization  = "Finite difference"
DATASETAUXDATA Order           = "2"
DATASETAUXDATA DistanceCalc    = "Exact"
DATASETAUXDATA Notes           = "Data for configuration: FuseWingTailSting"

ZONE T="005.01 GRID LEVEL 1"
AUXDATA Tstatic         = "322.04 K"
AUXDATA Deltat          = "N/A"
AUXDATA GridFileName    = "grid_R1_0_A-1_50.x, grid_R1_0_A2_50.x, ..., grid_R1_0_A4_25.x"
AUXDATA Misc            = "Different grid used for each alpha to match wing deflection"

1 21592302 1.2896e-05 0.85 5000000.0 -1.50 -0.077695 0.016026 0.193494 -0.010797 0.007832 -0.009055 0.003534 0.012492 -0.054605 0.001111 0.210554 -0.012293 0.007082 -0.008006 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 7.8e+04
1 21592302 1.2896e-05 0.85 5000000.0 2.50 0.458760 0.022934 0.028705 0.428338 0.014582 -0.128127 0.010498 0.012436 -0.025975 -0.000307 0.099915 0.056397 0.008659 0.056917 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 7.8e+04
1 21592302 1.2896e-05 0.85 5000000.0 2.75 0.494239 0.024809 0.020362 0.457798 0.016063 -0.135596 0.012436 0.012373 -0.024681 -0.000323 0.094898 0.061122 0.009069 0.061060 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 7.8e+04
1 21592302 1.2896e-05 0.85 5000000.0 3.00 0.529349 0.027107 0.012081 0.486981 0.017919 -0.143339 0.014808 0.012299 -0.023483 -0.000338 0.090249 0.065851 0.009525 0.065171 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 7.8e+04
1 21592302 1.2896e-05 0.85 5000000.0 3.25 0.562220 0.029842 0.004740 0.514117 0.020177 -0.150268 0.017627 0.012215 -0.022326 -0.000348 0.085768 0.070430 0.010013 0.069240 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 7.8e+04
1 21592302 1.2896e-05 0.85 5000000.0 3.50 0.590742 0.033063 0.000808 0.537336 0.022896 -0.154709 0.020941 0.012122 -0.021404 -0.000371 0.082206 0.074810 0.010537 0.073310 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 7.8e+04
1 21592302 1.2896e-05 0.85 5000000.0 3.75 0.613102 0.036705 0.001760 0.554920 0.026020 -0.155147 0.024676 0.012029 -0.020699 -0.000405 0.079498 0.078881 0.011090 0.077410 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 7.8e+04
1 21592302 1.2896e-05 0.85 5000000.0 4.00 0.632324 0.040673 0.005041 0.569635 0.029441 -0.153659 0.028730 0.011943 -0.020095 -0.000444 0.077180 0.082783 0.011676 0.081519 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 7.8e+04
1 21592302 1.2896e-05 0.85 5000000.0 4.25 0.649678 0.044874 0.009972 0.582675 0.033074 -0.151006 0.033013 0.011862 -0.019613 -0.000490 0.075354 0.086616 0.012290 0.085624 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 7.8e+04
ZONE T="005.01 GRID LEVEL 2"
AUXDATA Tstatic         = "322.04 K"
AUXDATA Deltat          = "N/A"
AUXDATA GridFileName    = "grid_R1_0_A-1_50.x, grid_R1_0_A2_50.x, ..., grid_R1_0_A4_25.x"
AUXDATA Misc            = "Different grid used for each alpha to match wing deflection"

2 59989766 6.5255e-06 0.85 5000000.0 -1.50 -0.077870 0.015859 0.193416 -0.010983 0.007824 -0.008867 0.003345 0.012514 -0.054589 0.001081 0.210522 -0.012297 0.006954 -0.008238 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 7.8e+04
2 59989766 6.5255e-06 0.85 5000000.0 2.50 0.458288 0.022710 0.029834 0.428087 0.014499 -0.127760 0.010238 0.012473 -0.026164 -0.000341 0.100653 0.056365 0.008553 0.056941 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 7.8e+04
2 59989766 6.5255e-06 0.85 5000000.0 2.75 0.494038 0.024592 0.021159 0.457780 0.015983 -0.135430 0.012180 0.012412 -0.024839 -0.000356 0.095517 0.061097 0.008965 0.061072 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 7.8e+04
2 59989766 6.5255e-06 0.85 5000000.0 3.00 0.529793 0.026908 0.012326 0.487535 0.017852 -0.143597 0.014567 0.012341 -0.023612 -0.000369 0.090760 0.065870 0.009425 0.065163 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 7.8e+04
2 59989766 6.5255e-06 0.85 5000000.0 3.25 0.563484 0.029660 0.004236 0.515410 0.020122 -0.151145 0.017401 0.012259 -0.022426 -0.000378 0.086167 0.070500 0.009917 0.069214 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 7.8e+04
2 59989766 6.5255e-06 0.85 5000000.0 3.50 0.592575 0.032906 -0.000241 0.539125 0.022859 -0.155989 0.020738 0.012168 -0.021470 -0.000398 0.082471 0.074920 0.010444 0.073278 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 7.8e+04
2 59989766 6.5255e-06 0.85 5000000.0 3.75 0.614889 0.036552 0.000835 0.556666 0.025986 -0.156341 0.024477 0.012076 -0.020774 -0.000433 0.079796 0.078996 0.011000 0.077380 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 7.8e+04
2 59989766 6.5255e-06 0.85 5000000.0 4.00 0.633357 0.040509 0.005035 0.570704 0.029400 -0.154217 0.028519 0.011990 -0.020241 -0.000478 0.077757 0.082893 0.011587 0.081495 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 7.8e+04
2 59989766 6.5255e-06 0.85 5000000.0 4.25 0.649850 0.044692 0.010760 0.582930 0.033016 -0.150852 0.032785 0.011907 -0.019778 -0.000527 0.076006 0.086699 0.012203 0.085606 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 7.8e+04
ZONE T="005.01 GRID LEVEL 3"
AUXDATA Tstatic         = "322.04 K"
AUXDATA Deltat          = "N/A"
AUXDATA GridFileName    = "grid_R1_0_A-1_50.x, grid_R1_0_A2_50.x, ..., grid_R1_0_A4_25.x"
AUXDATA Misc            = "Different grid used for each alpha to match wing deflection"
