TITLE = "005.01"

VARIABLES = "GRID_LEVEL" "GRID_SIZE" "GRID_FAC" "MACH" "REY" "ALPHA"  "CL_TOT" "CD_TOT" "CM_TOT" "CL_WING" "CD_WING" "CM_WING" "CD_PR" "CD_SF" "CL_TAIL" "CD_TAIL" "CM_TAIL" "CL_FUS" "CD_FUS" "CM_FUS" "CL_NAC" "CD_NAC" "CM_NAC" "CL_PY" "CD_PY" "CM_PY" "CPU_Hours" "DELTAT" "CTUSTART" "CTUAVG" "Q/E"

DATASETAUXDATA ParticipantID   = "005"
DATASETAUXDATA SubmissionDate  = "05-01-2026"
DATASETAUXDATA Name            = "Jeffrey A. Housman"
DATASETAUXDATA Email           = "jeffrey.a.housman@nasa.gov"
DATASETAUXDATA Institution     = "NASA Ames Research Center"
DATASETAUXDATA SolverName      = "LAVA Curvilinear"
DATASETAUXDATA BasicAlgorithm  = "RANS"
DATASETAUXDATA TurbulenceModel = "SA-neg-QCR2000"
DATASETAUXDATA GridId          = "Multiblock/Overset"
DATASETAUXDATA Discretization  = "Finite difference"
DATASETAUXDATA Order           = "2"
DATASETAUXDATA DistanceCalc    = "Exact"
DATASETAUXDATA Notes           = "Data for configuration: FuseWingTail"

ZONE T="005.01 GRID LEVEL 1"
AUXDATA Tstatic         = "322.04 K"
AUXDATA Deltat          = "N/A"
AUXDATA GridFileName    = "grid_R1_0_A-1_50.x, grid_R1_0_A2_50.x, ..., grid_R1_0_A4_25.x"
AUXDATA Misc            = "Different grid used for each alpha to match wing deflection"

1 21592302 1.2896e-05 0.85 5000000.0 -1.50 -0.063475 0.018814 0.157688 -0.008360 0.008397 -0.010115 0.006117 0.012697 -0.046980 0.001848 0.181097 -0.008135 0.008569 -0.013294 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 7.8e+04
1 21592302 1.2896e-05 0.85 5000000.0 2.50 0.486125 0.027211 -0.017566 0.441732 0.015637 -0.135287 0.014597 0.012613 -0.017581 0.000758 0.066924 0.061974 0.010816 0.050797 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 7.8e+04
1 21592302 1.2896e-05 0.85 5000000.0 2.75 0.521584 0.029363 -0.026715 0.471164 0.017334 -0.143360 0.016816 0.012547 -0.016266 0.000761 0.061797 0.066686 0.011268 0.054848 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 7.8e+04
1 21592302 1.2896e-05 0.85 5000000.0 3.00 0.555725 0.031991 -0.034886 0.499447 0.019462 -0.151014 0.019521 0.012470 -0.015098 0.000764 0.057241 0.071376 0.011765 0.058886 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 7.8e+04
1 21592302 1.2896e-05 0.85 5000000.0 3.25 0.585841 0.035084 -0.040189 0.524069 0.022028 -0.156370 0.022703 0.012381 -0.014073 0.000765 0.053247 0.075844 0.012291 0.062933 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 7.8e+04
1 21592302 1.2896e-05 0.85 5000000.0 3.50 0.610252 0.038613 -0.040947 0.543517 0.025009 -0.158131 0.026322 0.012291 -0.013284 0.000757 0.050181 0.080019 0.012847 0.067004 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 7.8e+04
1 21592302 1.2896e-05 0.85 5000000.0 3.75 0.630788 0.042483 -0.038443 0.559471 0.028307 -0.157382 0.030275 0.012208 -0.012677 0.000742 0.047840 0.083994 0.013434 0.071100 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 7.8e+04
1 21592302 1.2896e-05 0.85 5000000.0 4.00 0.650096 0.046642 -0.035087 0.574309 0.031859 -0.155978 0.034512 0.012130 -0.012121 0.000728 0.045704 0.087908 0.014055 0.075187 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 7.8e+04
1 21592302 1.2896e-05 0.85 5000000.0 4.25 0.668074 0.050997 -0.030612 0.588005 0.035583 -0.153910 0.038942 0.012055 -0.011676 0.000708 0.044021 0.091746 0.014706 0.079277 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 7.8e+04
ZONE T="005.01 GRID LEVEL 2"
AUXDATA Tstatic         = "322.04 K"
AUXDATA Deltat          = "N/A"
AUXDATA GridFileName    = "grid_R1_0_A-1_50.x, grid_R1_0_A2_50.x, ..., grid_R1_0_A4_25.x"
AUXDATA Misc            = "Different grid used for each alpha to match wing deflection"

2 59989766 6.5255e-06 0.85 5000000.0 -1.50 -0.063495 0.018610 0.157613 -0.008342 0.008333 -0.010159 0.005882 0.012729 -0.047012 0.001814 0.181210 -0.008140 0.008463 -0.013439 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 7.8e+04
